database,Subject,Identified_features,Original_Tags,Generated_Tags
myntra,Your loot is here: Extra 15% Off on EORS!,"extra,discount,you",cat_discount,cat_discount
myntra,Your loot is here: Extra 2% Off on EORS!,"extra,discount,you",cat_discount,cat_discount
myntra,Your Monday Motivation Is Here!,"weekday,you",cat_other,cat_other
myntra,Your response would help us serve you better!,"feedback,we,you",cat_feedback,cat_feedback
myntra,Your Rs sqbracketstartCOUPONsqbracketend Will Be GONE Today ðŸ’¸,"amount,code,budget,personalised,you","cat_discount,cat_personalised","cat_discount,cat_personalised"
myntra,Your slot for Chartbuster Sunday is from 12 NOON - 3 PM,"weekend,time,you",cat_weekend,cat_weekend
myntra,Your slot for Chartbuster Sunday is from 3 PM - 6 PM,"weekend,time,you",cat_weekend,cat_weekend
myntra,Your slot for Chartbuster Sunday is from 9 AM - 12 NOON,"weekend,time,you",cat_weekend,cat_weekend
myntra,Your valuable feedback would help us make your shopping experience better,"experience,get,feedback,we,you",cat_feedback,cat_feedback
myntra,You re Invited: Polo Ralph Lauren Preview,"brand,invite,product_category,you","cat_brand,cat_productcategory","cat_brand,cat_productcategory"
myntra,"You re Just 5 STEPS Away From Healthy, Glowing Skin ðŸ˜","beauty,product_category,skin,you","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
myntra,You ve almost reached your next milestone!,you,cat_other,cat_other
myntra,You ve got â‚¹3 to splurge! ðŸ’¸,"get,you",cat_other,cat_other
myntra,You ve Got Rs. 2 In Your Myntra Account ðŸ˜Š,"amount,account,budget,client,get,you",cat_discount,cat_discount
whiteplum,"ðŸ”¥ðŸ”¥Hi sqbracketstartFIRST_NAMEsqbracketend, Seize The Deal! 10% Off Sitewide - Excludes Clearance One Day Only!ðŸ”¥ðŸ”¥","clear,deal,discount,personalised","cat_discount,cat_personalised","cat_discount,cat_personalised,cat_exchange_clearance"
whiteplum,"ðŸ‘ŒðŸ˜Hi sqbracketstartFIRST_NAMEsqbracketend, Fleece Leggings Super Sale! All Solid Fleece Leggings Just $8.99! 24 Hours!  ðŸ‘ŒðŸ˜","discount,sale,product_category,personalised,super","cat_discount,cat_personalised,cat_productcategory","cat_discount,cat_personalised,cat_productcategory"
whiteplum,"Hi sqbracketstartFIRST_NAMEsqbracketend, In Case You Missed It - Don t Let This Look Pass By! ðŸ˜ðŸ˜ðŸ˜","personalised,you",cat_personalised,cat_personalised
whiteplum,Hello sqbracketstartFIRST_NAMEsqbracketend ðŸ˜ðŸ’—Uptown Looks At White Plum Prices! Discounts While They Last! 24 Hours!,"brand,discount,personalised,price","cat_discount,cat_brand,cat_personalised","cat_discount,cat_brand,cat_personalised"
whiteplum,"ðŸŒŸHi sqbracketstartFIRST_NAMEsqbracketend - More New Arrivals! Look Top Down Fabulous, Special Prices As Low As $16.99! One Day Only! ðŸŒŸ","extra,discount,new,personalised,price,launch","cat_discount,cat_personalised","cat_discount,cat_personalised"
whiteplum,"âœ¨Hi sqbracketstartFIRST_NAMEsqbracketend - More New Arrivals! Look Top Down Fabulous, Special Prices As Low As $16.99! One Day Only! ðŸŒŸ","extra,discount,new,personalised,price,launch","cat_discount,cat_personalised","cat_discount,cat_personalised"
whiteplum,"âœ¨ðŸŒŸ More New Arrivals! Look Top Down Fabulous, Special Prices As Low As $16.99! One Day Only! ðŸŒŸâœ¨","extra,discount,new,price,launch",cat_discount,cat_discount
whiteplum,"âœ¨ðŸ”¥New Premium Over The Knee Cardigan - 2 Colors - Just $24.99! Select Styles, Special Prices as Low as $10.99. 24 Hours!ðŸ”¥âœ¨","color,discount,product_category,new,price,style","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,"ðŸ˜ðŸ˜ New Arrivals As Low As $17.99! Don t Spend A Million Bucks, Just Look Like It! ðŸ˜ðŸ˜","discount,new,launch",cat_discount,cat_discount
whiteplum,ðŸ”¥ðŸ”¥ New Arrivals! ðŸ”¥ðŸ”¥ Tunic Time Basics - 6 Colors To Choose From - Just $17.99!,"color,discount,product_category,new,time,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,ðŸ˜˜ðŸ˜ŠNew Print Leggings Have Arrived Just $11.99! Great Outfits Start With Great Leggings!ðŸ˜˜ðŸ˜Š,"discount,get,product_category,start,new,super,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,ðŸ˜ðŸ’—New Arrival! Fabulous Tribal Print Dress - Special Price $34.99  Reduced Prices on Black Ponte Knit Pants and Peachskin Leggings As Low As $7.99! These Won t Last!ðŸ˜ðŸ’—,"budget,discount,product_category,new,price,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,"âœ¨ New Arrival! âœ¨ Vroom, Vroom! ðŸ Ride Up in Our New Moto Jeggings - Black or Olive Only $24.99!","discount,product_category,new,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,ðŸ˜New Arrival! Look Smashing in Our New Slim Fit Hacci Tunic Just $24.99!ðŸ˜,"discount,product_category,new,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,âœ¨âœ¨âœ¨New Arrival: Sparkle in Our Dark Wash Skinny Jeans! Special Price $29.99 - One Day Only!âœ¨âœ¨âœ¨,"budget,discount,product_category,new,price,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,ðŸ‘ŒSale Train Keeps On Rolling! $7.99 Select Leggings - 24 Hours! ðŸ‘Œ,"discount,sale,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,âœ¨ Stop and Click! âœ¨ Favorite Dresses Reduced! One Day Only! Limited Sizes On Some Styles!,"favorite,product_category,style",cat_productcategory,cat_productcategory
whiteplum,"One More Day! $5, $10, $15, $20 Sale on Select Items - While Supplies Last! Final 24 Hours!","extra,discount,sale",cat_discount,cat_discount
whiteplum,"Freaky Friday Sale! Select Items $5, $10, $15, $20 - Gotta Make Room! 24 Hrs!","get,sale,weekday",cat_discount,cat_discount
whiteplum,Dress Up With Our New Arrival - Only $34.99! You re Gonna Love It! ðŸ˜ðŸ˜ðŸ˜,"discount,product_category,love,new,launch,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Hot Deal On New Fall Tops $29.99! 2 Colors -Won t Last At These Prices!,"color,deal,discount,product_category,new,price","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,ðŸ“¢ Start Your Week Off Right! Entire Outfit ðŸ‘— For Less Than $40.00. Quantities Are LIMITED!,"discount,product_category,start,periodic,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,ðŸŽ‡ You ll Be Pleased With This Plaid - And Our Prices! ðŸŽ‡ Special One Day Only!,"product_category,price,you",cat_productcategory,cat_productcategory
whiteplum,ðŸ”¥ Sweet Saturday Savings! ðŸ”¥ Outfit Of The Day - Reduced Prices 24 Hours Only!,"weekend,discount,product_category,price","cat_discount,cat_weekend,cat_productcategory","cat_discount,cat_weekend,cat_productcategory"
whiteplum,ðŸŒŸ Have A Fabulous Friday! ðŸŒŸ Complete Look For $23.99 - 24 Hours!,"discount,get,weekday",cat_discount,cat_discount
whiteplum,We Love This Look On You! Special Prices on Select Styles - 24 Hours!,"discount,love,price,style,we,you",cat_discount,cat_discount
whiteplum,Own This Look For Under $50.00! Special Pricing - 24 Hours Only,discount,cat_discount,cat_discount
whiteplum,"""Fall"" In Love With Our New Autumn Favorites!","love,new,season",cat_seasonal,cat_seasonal
whiteplum,Labor Day Super Sale! 30% Off Summer Favorites -  Too Good To Miss - 24 Hours!,"discount,sale,season,special_day,super","cat_discount,cat_seasonal,cat_special","cat_discount,cat_seasonal,cat_special"
whiteplum,Re-Stock Alert - Back By Popular Demand! Our Black Wash Stretch Denim Boyfriend Jeans - Get Them Now!,"favorite,get,product_category,ladies,want","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
whiteplum,Special Prices On New Denim Dress and Shirt - Prices As Low As $18.99! 24 Hours!,"discount,product_category,new,price","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Lowest Prices On More Essentials - Rock Bottom Reductions - Prices As Low As $13.99! Select Colors - One Day Only!,"extra,color,discount,product_category,price,collection","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,More Essential Styles on Sale! As Low as $12.99 - Select Colors - 24 Hours!,"extra,color,discount,sale,style,collection",cat_discount,cat_discount
whiteplum,Save Big On New Premium Essentials - New Colors - As Low as $14.99! 24 Hours!,"color,discount,new,collection",cat_discount,cat_discount
whiteplum,Final Blowout on Select Items! As Low as $9.99! One Day Only!,discount,cat_discount,cat_discount
whiteplum,Your New Fall Essentials Are Here! As Low As $16.99 - 24 Hours Only!,"discount,new,you,collection",cat_discount,cat_discount
whiteplum,Welcome to Your Future - The Future Plaid Cardigan is Here For Just $35.99! Limited Supply!,"discount,product_category,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Check Out Our New Fall Favorite! Just $23.99!,"discount,favorite,new,recommendation",cat_discount,cat_discount
whiteplum,"More New Leggings, at Our Unbeatable Prices!","extra,product_category,new,price",cat_productcategory,cat_productcategory
whiteplum,You ll Love Our New Black Wash Boyfriend Jeans! Get Them Now!,"get,product_category,ladies,love,new,you","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
whiteplum,Just In! Tribal Print Cardigan! These Won t Last Long! $34.99!,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,$6.00 Off Summer Favorites - While Supplies Last! 24 Hours,"discount,season","cat_discount,cat_seasonal","cat_discount,cat_seasonal"
whiteplum,Check Out our Newest Arrival! Bold in Black Tunic Top!,"product_category,recommendation,launch",cat_productcategory,cat_productcategory
whiteplum,Lots  O Leggings and Pants Sale! 24 Hours - While Supplies Last!,"discount,sale,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,New Arrival Flared Dress in 2 Colors! Special Price Today Only!,"budget,color,discount,product_category,new,price,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Too Good To Be True Tuesday!  New Items with Special Prices - Today Only!,"discount,new,price,weekday",cat_discount,cat_discount
whiteplum,"Essential Monday! New Styles in Our Incomparable Essentials Collection, New Colors - 24 Hours Only, These Prices Won t Last!","color,discount,new,price,style,weekday,collection",cat_discount,cat_discount
whiteplum,"What Does Coffee, Cats, and Vintage Style Have In Common?  Our New Leggings! Lower Prices for 1 Day Only!","get,product_category,new,price,style,weekday",cat_productcategory,cat_productcategory
whiteplum,And The Sale Goes On....For New Arrivals!  Save Big on Our New Tunics! One Day Only!,"discount,sale,product_category,new,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,So Much Cuteness For So Little Cost! New Arrivals - Reduced Prices! 1 Day Only!,"budget,new,price,launch",cat_other,cat_other
whiteplum,New Inventory Sale on New Items As Low As $14.99 - Many Colors To Choose From! Unbelievable Prices!  24 Hours!,"color,discount,sale,new,price",cat_discount,cat_discount
whiteplum,One More Day - Special Price Extension On New  Arrivals! Don t Miss Out!,"extra,budget,discount,new,price,launch",cat_discount,cat_discount
whiteplum,New Arrivals Here! Special Price On New Items! 1 Day Only!,"budget,discount,new,price,launch",cat_discount,cat_discount
whiteplum,Coming Attractions - Almost Here!,,cat_other,cat_other
whiteplum,"More New Arrivals Next Week! So Much Cuteness, So Little Cost!","extra,budget,periodic,new,price,launch",cat_other,cat_other
whiteplum,Lots  O Leggings Coming Soon! Check These Out!,product_category,cat_productcategory,cat_productcategory
whiteplum,"New Arrivals Next Week! Tops, Denim, Print Leggings, Dresses, Pants, and All At Amazing Prices!","product_category,periodic,new,price,launch",cat_productcategory,cat_productcategory
whiteplum,"New Essentials Coming Soon! New Styles, New Colors!","color,new,style,collection",cat_other,cat_other
whiteplum,Extended! Additional 15% Off Clearance! Great Deals - Prices as Low As $4.25! Excludes Grab Bags,"extra,clear,deal,discount,get,product_category,price,super","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,Take Additional 15% Off Clearance! Great Deals - Prices as Low As $4.25! 24 Hours! Excludes Grab Bags,"extra,clear,deal,discount,get,product_category,price,super","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,"One More Day! Additional 15% Off Our Low Prices on All Tops, Tunic Tops, Shirts or Tanks - While Supplies Last! Excludes Clearance","extra,clear,discount,product_category,price","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,"Take Additional 15% Off Our Already Low Prices on All  Tops, Tunic Tops, Tee Shirts or Tank Tops!1 Day Only! Excludes Clearance","extra,clear,discount,get,product_category,price","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,Take Additional 15% Off Our Already Low Prices on All  Bottoms!  Limited Sizes - 1 Day Only! Excludes Clearance,"extra,clear,discount,get,product_category,price","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,Take $6.00 Off Any One Item That Is $19.99 and Above! Let s Shop! 24 Hours,"discount,get",cat_discount,cat_discount
whiteplum,Maxi Dress Closet Cleanout! 2 Styles - Limited Colors and Sizes! $16.99! Today Only!,"clear,color,discount,product_category,style,collection","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,Black and White? Always A Classic Look - Super Sale on Select Items as Low as $8.99! Select Sizes While Supplies Last 24 Hrs!,"discount,sale,super",cat_discount,cat_discount
whiteplum,Do You Have Lightweight White Pants for Summer? We ve Got  Em Specially Priced Only $12.99 ! 24 Hrs!,"discount,get,product_category,season,we,you","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,Flattering and Fun Summer Palazzos Just $9.99!,"discount,happy,product_category,season","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,Your Favorite Cropped Skinny Jeans $19.99! Very Limited Sizes Left! 24 Hours!,"discount,favorite,product_category,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Freshen Up in Our Mint Striped Summer Cardigan! Special Price - $24.99!,"budget,discount,product_category,price,season","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,Fall Specials at Hot Prices! Cool Weather Items as Low as $9.99! One Day Only!,"discount,price","cat_discount,cat_seasonal",cat_discount
whiteplum,Tee Shirt Cleanout! Your Choice Only $5.99! Limited Colors and Sizes! While Supplies Last! 1 Day Only,"clear,color,discount,favorite,product_category,you","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,Special Price! Only $24.99 on New Arrival Stripes Ahoy Mint Cardigan! 24 Hours Only,"budget,discount,product_category,new,price,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,It s Hot!  Super Sale On Our Coolest Tops - While Supplies Last! Prices as Low as $3.99!,"discount,sale,product_category,price,super","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Clearance Super Sale! New Prices! Check It Out! Prices as Low as $3.99!,"clear,discount,sale,new,price,super","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
whiteplum,Super Sale Deal Continues! More Select Best Sellers -  Prices as Low as $17.99! 24 Hrs!,"extra,deal,discount,sale,price,super",cat_discount,cat_discount
whiteplum,New Arrival! Look Fresh in Mint Stripes!,"product_category,new,launch",cat_productcategory,cat_productcategory
whiteplum,Today s Deal - Super Sale on Favorites!  Select Sizes and Colors! Prices As Low As $8.99! 24 Hrs! ðŸ‘˜ðŸ‘šðŸ‘–,"color,deal,discount,sale,price,super",cat_discount,cat_discount
whiteplum,Today s Deal - Essentials Super Sale! Wardrobe Basics - Prices As Low As $3.99! Stock Up Now! One Day Only!,"deal,discount,sale,price,super,collection",cat_discount,cat_discount
whiteplum,Additional Day! Lowest Prices for Leggings!  $6.99!,"extra,discount,product_category,price","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Lowest Legging Prices of the Season! Wardrobe Re-stock! Any Legging $6.99! 24 Hours!,"discount,product_category,price,season","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,"$5.00 Off Any Order Over $19.99 on Leggings, Jeggings, Jeans or Joggers! Excludes Clearance, 24 Hrs!","clear,discount,product_category","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,Sitewide! $5.00 Off Any Order Over $19.99! No Exclusions - One Day Only!,discount,cat_discount,cat_discount
whiteplum,"Last Call for Active Wear, You Asked For It! Prices As Low as $3.99 - While Supplies Last! Extended Final 24 Hrs!","discount,product_category,price,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Active Wear Super Sale Continues! Prices as Low as $3.99 on Select Items - While Supplies Last! One Day Only!,"discount,sale,product_category,price,super","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Active Wear Super Sale! Prices as Low as $3.99 on Select Items - While Supplies Last! 24 Hours!,"discount,sale,product_category,price,super","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Next Week is July 4th! There s Still Time Get Your Patriotic Look Here! ðŸŽ†ðŸŽ‡,"get,month,periodic,time,special_day,you",cat_special,cat_special
whiteplum,Even More Summer Price Reductions! Limited Sizes and Colors! Check them Out!,"extra,budget,color,price,season",cat_seasonal,cat_seasonal
whiteplum,Summer Price Reductions on Your Favorites! Don t Miss Out! ðŸ˜,"budget,price,season,you",cat_seasonal,cat_seasonal
whiteplum,It s Hot! Keep Cool with Our Cool Story Top or Neon Pop Racer Back Tank - Special Price! $5.00 Each!!,"budget,discount,product_category,price","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,July 4th is in 13 Days! There is Still Time to Get Ready For the Celebration!  ðŸŽ‡ðŸŽ†,"get,month,time,special_day",cat_special,cat_special
whiteplum,"Closet Clean Out! Price Reductions on Select Styles, One Day Only!","budget,clear,price,style,collection",cat_exchange_clearance,cat_exchange_clearance
whiteplum,Leggings Blowout! Any Legging $7.99! While Supplies Last! 24 Hours! ðŸ’‹,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,One More Day on Grab Bags! Regular and Tunic Top $9.99! Limited  Quantities Left! ðŸ›ï¸,"extra,discount,get,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,"Grab Bag Blowout! Regular and Tunic Top $9.99! Limited Quantities in Some Sizes, Hurry! 24 Hours!","discount,get,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Extended One More Day! Deep Discounts on Remaining Clearance! Don t Miss Out!,"extra,clear,discount","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
whiteplum,Deepest Discounts on New and Old Clearance Items! Lowest Prices of the Season! Very Limited Quantities on Your Favs! Excludes Grab Bags.,"clear,discount,get,product_category,new,exchange,price,season,you","cat_discount,cat_seasonal,cat_productcategory,cat_exchange_clearance","cat_discount,cat_seasonal,cat_productcategory,cat_exchange_clearance"
whiteplum,Deepest Discounts on New and Old Clearance Items! Lowest Prices of the Season! Very Limited Quantities on Your Faves! Excludes Grab Bags.,"clear,discount,get,product_category,new,exchange,price,season,you","cat_discount,cat_seasonal,cat_productcategory,cat_exchange_clearance","cat_discount,cat_seasonal,cat_productcategory,cat_exchange_clearance"
whiteplum,Super Deal! Summer Fun Outfit Reduced! Buy Palazzo $14.99 Get Complementary Top or Jacket for $9.99!,"deal,discount,get,happy,product_category,season,super","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,Best Price of the Season on a White Plum Favorite! Floral Dress $27.99! 24 Hours Only! ðŸ‘—,"brand,budget,discount,favorite,product_category,price,season","cat_discount,cat_brand,cat_seasonal,cat_productcategory","cat_discount,cat_brand,cat_seasonal,cat_productcategory"
whiteplum,What You ve Been Waiting For! Special Pricing on Favorite Tops $18.99! One Day Only!ðŸ‘—,"discount,favorite,product_category,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Shop Here For Your July 4th Celebrations! White Plum Has You Covered Top to Bottom!,"brand,product_category,month,special_day,you","cat_brand,cat_special,cat_productcategory","cat_brand,cat_special,cat_productcategory"
whiteplum,Limited Supply Left on Our Best Sellers! Your Choice $16.99! One Day Only! ðŸ‘—ðŸ›,"discount,favorite,you",cat_discount,cat_discount
whiteplum,"ðŸŒžSun s Out, Deal s On! Cardigans, Dusters, Kimonos! Limited Sizes and Colors Left! 24 Hours! ðŸŒž","color,deal,discount,product_category,season","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,"Summer Essentials Sale on Select Styles! Plenty of Colors and Sizes Left, Your Choice $15.99! 24 Hours!","color,discount,favorite,sale,season,style,you,collection","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,Incredible Deal! Cash Off Your Purchase! 24 Hours! ðŸ˜ðŸ˜ðŸ˜,"cash,deal,discount,you",cat_discount,cat_discount
whiteplum,Here We Go Again! 20% Off All Clearance Includes New Items and Grab Bags! 24 Hours,"clear,discount,get,product_category,new,we","cat_discount,cat_productcategory,cat_exchange_clearance","cat_discount,cat_productcategory,cat_exchange_clearance"
whiteplum,In Case You Missed It! 30% Off Select Tops 24 Hours Only!,"discount,product_category,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Summer Leggings Deal!  Buy One Active Legging for $9.99 Get the Matching Tank Free! ðŸ”¥ðŸ”¥ðŸ”¥,"deal,discount,get,product_category,season,free","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,â­ New  Deal! 20% Off All Clearance! 24 Hours! â­,"clear,deal,discount,new","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
whiteplum,Best Discount Yet! 30% Off Select Tops 24 Hours Only! ðŸ”¥ðŸ”¥ðŸ”¥,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Almost Gone! 25% Off  Flowers in Bloom Midi Dress in Mint or Black! One Day Only! ðŸ‘—ðŸ‘—ðŸ‘—,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,"Sale Train Keeps on Rollin ! Your Favorite Tops 25% Off, Supplies Limited! One day Only! â¤ï¸","discount,favorite,sale,product_category,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Deal Alert! More Items on Sale! All Jeggings 14.99! Quantities Limited! One day Only! ðŸ˜ðŸ˜ðŸ˜,"extra,deal,discount,sale,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Making Room for New Inventory! Your Choice $9.99! One Day Only! ðŸ’‹ðŸ’‹ðŸ’‹,"discount,favorite,new,you",cat_discount,cat_discount
whiteplum,ðŸ˜Deeper Discounts! Supplies Limited! 25% Off All Kimonos!  ONE DAY ONLY!ðŸ˜,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Deeper Discounts! Supplies Limited! 25% Off All Kimonos!  ONE DAY ONLY!,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,â­ Hurry! Closet Clean Out! Limited Sizes and Colors in Our Essentials Collection! $14.99 Only!,"clear,color,discount,collection","cat_discount,cat_exchange_clearance","cat_discount,cat_exchange_clearance"
whiteplum,"10% Off Site Wide, Includes All Grab Bags! May Sales Continue! ðŸ¤©ðŸ¤©ðŸ¤©","discount,get,sale,product_category,month","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,"10% Off Site Wide, Includes All Grab Bags! May Sales Continue! ðŸ˜ðŸ˜ðŸ˜","discount,get,sale,product_category,month","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Arriving Soon! We Love the Flag Tunic Dress and Leggings! âœ¨âœ¨âœ¨,"product_category,love,we",cat_productcategory,cat_productcategory
whiteplum,"In Cases You Missed It! Extended 15% Off Site Wide, No Exclusions! 24 Hours Only! â¤ï¸ðŸ’›ðŸ’š","discount,you",cat_discount,cat_discount
whiteplum,"Just For Our VIP s - 15% Off Site Wide, No Exclusions! 24 Hours Only! ðŸ˜ ðŸ˜ ðŸ˜",discount,cat_discount,cat_discount
whiteplum,ðŸ“¢ Prices Reduced On Our Favorites! As Low as $19.99! ðŸ”¥ðŸ”¥ðŸ”¥,"discount,price",cat_discount,cat_discount
whiteplum,In Case You Missed It! New Arrivals This Last Week! ðŸ”¥ðŸ”¥ðŸ”¥,"periodic,new,launch,you",cat_other,cat_other
whiteplum,New Arrivals! Floral Capri Leggings Only $10.99 â¤ï¸â¤ï¸â¤ï¸,"discount,product_category,new,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,It s Here! You re Gonna Want This Top - Only $34.99! ðŸ˜ðŸ˜ðŸ˜,"discount,you","cat_discount,cat_productcategory",cat_discount
whiteplum,These Dresses Are Flying Off Our Shelves! $29.99 and $34.99! ðŸ‘—ðŸ‘—ðŸ‘—,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,You Asked For Them and They re Here! $24.99! ðŸ”¥ðŸ”¥ðŸ”¥,"discount,you",cat_discount,cat_discount
whiteplum,Get Them Before They re Gone! - Was 29.99 now $23.99!,"before,discount,get",cat_discount,cat_discount
whiteplum,Jazz Up Your Wardrobe with Print Capri Leggings Coming Soon! ðŸŒ¹â¤ï¸ðŸŒ¹,"product_category,you",cat_productcategory,cat_productcategory
whiteplum,Restock Alert - Arriving Soon! Your Favorite Essential Floral Print Tank Dress! ðŸŒ»â˜€ï¸,"favorite,product_category,you,collection",cat_productcategory,cat_productcategory
whiteplum,Stay Cool With Our Breezy Summer Tops - $4.99 and $9.99! ðŸŒ¼ðŸŒ»,"discount,product_category,season","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
whiteplum,Here Comes the Bloom - These Styles Arriving Soon! ðŸ‘—ðŸŒº,style,cat_other,cat_other
whiteplum,We Love This Look on You! â¤ï¸ New Styles Almost Here! âœ¨,"love,new,style,we,you",cat_other,cat_other
whiteplum,Inbound! These New Arrivals Coming Soon! ðŸ’ðŸ’›ðŸ’šðŸ’™,"new,launch",cat_other,cat_other
whiteplum,Have A Sporty Spring With White Plum! ðŸ”¥ Select Styles $11.99 and $6.99! ðŸ”¥,"brand,discount,get,product_category,season,style","cat_discount,cat_brand,cat_seasonal,cat_productcategory","cat_discount,cat_brand,cat_seasonal,cat_productcategory"
whiteplum,Too Much of A Good Thing? ðŸ¤© Never! Get Ready for Another 30% Off Deal! ðŸ‘,"deal,discount,get",cat_discount,cat_discount
whiteplum,We Know.. It s Getting Ridiculous! Another 30% Off Deal! âš¡âœ¨,"deal,discount,know,we",cat_discount,cat_discount
whiteplum,It Doesn t Get Any Better Than This! ðŸ˜ Your Favorites - 30% Off Additional Styles! Dresses and Tunics as low as 24.49!! ðŸ”¥,"extra,discount,get,product_category,style,you","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Wowza! Sitewide! ALL Leggings and Yoga Pants $7.99! 24 Hourrs Only! ðŸ¤©ðŸ¤©ðŸ¤©,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
whiteplum,Watch This! 30% Off Even More Select Styles! - 24 Hours only!,"extra,discount,style",cat_discount,cat_discount
whiteplum,Seize The Deal: 30% Off Select Items!,"deal,discount",cat_discount,cat_discount
